TYPE	CORPUS	TEXTCODE	original_arabish	CODE	original_WORDS	original_TOKEN	POS	original_LEMMA	nota radice	GOVERNORATE	original_GOVERNORATE	AGE_RANGE	GENDER
facebook	CJs	20150411	mourab3at	arabizi	مربعات	موربعات	NOUN-NSUFF_FEM_PL	موربع	nan	/	/	35-50	F
facebook	CJs	20150411	sghar	arabizi	صغار	صغار	ADJ	صغير	صغر	/	/	35-50	F
facebook	CJs	20150411	9ad	arabizi	قد	قد	ADV	قد	قدد	/	/	35-50	F
facebook	CJs	20150411	ka3bet	arabizi	كعبات	كعبات	NOUN-NSUFF_FEM_PL	كعبة	كعب	/	/	35-50	F
facebook	CJs	20150411	ma9roud	arabizi	مقروض	مقروض	NOUN	مقروض	قرض	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	wba3d	arabizi	وبعد	و'+بعد	CONJ'+ADV	بعد	بعد	/	/	35-50	F
facebook	CJs	20150411	titra7	arabizi	تطرح	تطرح	CV2S-CV	طرح	طرح	/	/	35-50	F
facebook	CJs	20150411	hakil	arabizi	هاكل	هاك'+ال	DEM_PRON'+DET	هاك	nan	/	/	35-50	F
facebook	CJs	20150411	mourab3at	arabizi	مربعات	موربعات	NOUN-NSUFF_FEM_PL	موربع	nan	/	/	35-50	F
facebook	CJs	20150411	bil	arabizi	بال	ب'+ال	PREP'+DET	ب	ب	/	/	35-50	F
facebook	CJs	20150411	9al9al	arabizi	قلقال	قلقال	NOUN	قلقال	nan	/	/	35-50	F
facebook	CJs	20150411	chweya	arabizi	شويّة	شويّة	[NOUN_QUANT]ADV	شويّة	شوي	/	/	35-50	F
facebook	CJs	20150411	bech	arabizi	باش	باش	FUT_PART	باش	باش	/	/	35-50	F
facebook	CJs	20150411	yekber	arabizi	يكبر	يكبر	IV3MS-IV	كبر	كبر	/	/	35-50	F
facebook	CJs	20150411	ywali	arabizi	يولّي	يولّي	IV3MS-IV	ولّى	ولي	/	/	35-50	F
facebook	CJs	20150411	mourabi3	arabizi	مربع	مربع	NOUN	مربع	ربع	/	/	35-50	F
facebook	CJs	20150411	akbir	arabizi	اكبر	اكبر	ADJ_COMP	كبير	كبر	/	/	35-50	F
facebook	CJs	20150411	chweya	arabizi	شويّة	شويّة	[NOUN_QUANT]ADV	شويّة	شوي	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	t7ot	arabizi	تحط	تحط	CV2S-CV	حطّ	حطط	/	/	35-50	F
facebook	CJs	20150411	chweya	arabizi	شويّة	شويّة	[NOUN_QUANT]ADV	شويّة	شوي	/	/	35-50	F
facebook	CJs	20150411	7achw	arabizi	حشو	حشو	NOUN	حشو	حشو	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	(	arabizi	)	)	PUNC	PUNC	PUNC	/	/	35-50	F
facebook	CJs	20150411	louz	arabizi	لوز	لوز	NOUN	لوز	لوز	/	/	35-50	F
facebook	CJs	20150411	tzidou	arabizi	تزيدوا	تزيدوا	CV2P-CV-CVSUFF_SUBJ:P	زاد	زيد	/	/	35-50	F
facebook	CJs	20150411	1	arabizi	1	1	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150411	asfer	arabizi	اصفر	اصفر	NOUN	اصفر	صفر	/	/	35-50	F
facebook	CJs	20150411	adham	arabizi	عظم	عظم	NOUN	عظم	عظم	/	/	35-50	F
facebook	CJs	20150411	sokir	arabizi	سكر	سكر	NOUN	سكّر	سكر	/	/	35-50	F
facebook	CJs	20150411	w9erfa	arabizi	وقرفة	و'+قرفة	CONJ'+NOUN-NSUFF_FEM_SG	قرفة	قرف	/	/	35-50	F
facebook	CJs	20150411	w9chour	arabizi	وقشور	و'+قشور	CONJ'+NOUN	قشرة	قشر	/	/	35-50	F
facebook	CJs	20150411	lim	arabizi	ليم	ليم	NOUN	ليم	nan	/	/	35-50	F
facebook	CJs	20150411	wtzid	arabizi	وتزيد	و'+تزيد	CONJ'+CV2S-CV	زاد	زيد	/	/	35-50	F
facebook	CJs	20150411	chweya	arabizi	شويّة	شويّة	[NOUN_QUANT]ADV	شويّة	شوي	/	/	35-50	F
facebook	CJs	20150411	chweya	arabizi	شويّة	شويّة	[NOUN_QUANT]ADV	شويّة	شوي	/	/	35-50	F
facebook	CJs	20150411	mei	arabizi	ما	ما	NOUN	ما	موه	/	/	35-50	F
facebook	CJs	20150411	zhar	arabizi	زهر	زهر	NOUN	زهر	زهر	/	/	35-50	F
facebook	CJs	20150411	lin	arabizi	لين	لين	SUB_CONJ	ل	لين	/	/	35-50	F
facebook	CJs	20150411	ywali	arabizi	يولّي	يولّي	IV3MS-IV	ولّى	ولي	/	/	35-50	F
facebook	CJs	20150411	3jina	arabizi	عجينة	عجينة	NOUN-NSUFF_FEM_SG	عجينة	عجن	/	/	35-50	F
facebook	CJs	20150411	)	arabizi	(	(	PUNC	PUNC	PUNC	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	ma	arabizi	ما	ما	NEG_PART	ما	موه	/	/	35-50	F
facebook	CJs	20150411	tkatharch	arabizi	تكثّرش	تكثّر'+ش	IV3FS-IV'+NEG_PART	كثّر	كثر	/	/	35-50	F
facebook	CJs	20150411	bech	arabizi	باش	باش	FUT_PART	باش	باش	/	/	35-50	F
facebook	CJs	20150411	tsakerlik	arabizi	تتسكّر لك	تتسكّر'+ل'+ك	IV3FS-IV_PASS'+[PREP'+PRON_2S]IVSUFF_IO:2S	سكّر	سكر	/	/	35-50	F
facebook	CJs	20150411	wma	arabizi	وما	و'+ما	CONJ'+NEG_PART	ما	موه	/	/	35-50	F
facebook	CJs	20150411	yokhrijch	arabizi	يخرجش	يخرج'+ش	IV3MS-IV'+NEG_PART	خرج	خرج	/	/	35-50	F
facebook	CJs	20150411	fil	arabizi	فال	في'+ال	PREP'+DET	في	في	/	/	35-50	F
facebook	CJs	20150411	9alyen	arabizi	قليان	قليان	NOUN	قليان	nan	/	/	35-50	F
facebook	CJs	20150411	wtedhin	arabizi	وتدهن	و'+تدهن	CONJ'+CV2S-CV	دهن	دهن	/	/	35-50	F
facebook	CJs	20150411	el7weichi	arabizi	الحواشي	ال'+حواشي	DET'+NOUN	حواشي	حشو	/	/	35-50	F
facebook	CJs	20150411	babyedh	arabizi	بابياض	ب'+ابياض	PREP'+NOUN	ابياض	nan	/	/	35-50	F
facebook	CJs	20150411	la3dam	arabizi	العظم	ال'+عظم	DET'+NOUN	عظم	عظم	/	/	35-50	F
facebook	CJs	20150411	wtsakerha	arabizi	وتسكرها	و'+تسكر'+ها	CONJ'+CV2S-CV'+CVSUFF_DO:3FS	سكّر	سكر	/	/	35-50	F
facebook	CJs	20150411	kif	arabizi	كيف	كيف	ADV	كيف	كيف	/	/	35-50	F
facebook	CJs	20150411	ka3bet	arabizi	كعبات	كعبات	NOUN-NSUFF_FEM_PL	كعبة	كعب	/	/	35-50	F
facebook	CJs	20150411	elbrik	arabizi	البريك	ال'+بريك	DET'+NOUN_PROP	بريك	بريك	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	kamil	arabizi	كمّل	كمّل	CV2S-CV	كمّل	كمل	/	/	35-50	F
facebook	CJs	20150411	k3ibetik	arabizi	كعيباتك	كعيبات'+ك	NOUN-NSUFF_FEM_PL'+POSS_PRON_2S	كعبة	كعب	/	/	35-50	F
facebook	CJs	20150411	elkoll	arabizi	الكلّ	ال'+كلّ	DET'+NOUN_QUANT	كلّ	كلل	/	/	35-50	F
facebook	CJs	20150411	wba3d	arabizi	وبعد	و'+بعد	CONJ'+ADV	بعد	بعد	/	/	35-50	F
facebook	CJs	20150411	a9lih	arabizi	اقليه	اقلي'+ه	CV2S-CV'+CVSUFF_DO:3MS	قلى	قلل	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	Il9alyen	arabizi	القليان	ال'+قليان	DET'+NOUN	قليان	nan	/	/	35-50	F
facebook	CJs	20150411	houwa	arabizi	هو	هو	PRON_3MS	هو	هو	/	/	35-50	F
facebook	CJs	20150411	esser	arabizi	السر	ال'+سر	DET'+NOUN	سرّ	سرر	/	/	35-50	F
facebook	CJs	20150411	yelzem	arabizi	يلزم	يلزم	IV3MS-IV	لزم	لزم	/	/	35-50	F
facebook	CJs	20150411	tsakhen	arabizi	تسخّن	تسخّن	IV2S-IV	سخّن	سخن	/	/	35-50	F
facebook	CJs	20150411	ezzit	arabizi	الزيت	ال'+زيت	DET'+NOUN	زيت	زيت	/	/	35-50	F
facebook	CJs	20150411	wba3d	arabizi	وبعد	و'+بعد	CONJ'+ADV	بعد	بعد	/	/	35-50	F
facebook	CJs	20150411	tafi	arabizi	طفّي	طفّي	CV2S-CV	طفّى	nan	/	/	35-50	F
facebook	CJs	20150411	alih	arabizi	عليه	على'+ه	PREP'+PRON_3MS	على	علي	/	/	35-50	F
facebook	CJs	20150411	khalih	arabizi	خلّيه	خلّى'+ه	CV2S-CV'+CVSUFF_DO:3MS	خلّى	خلل	/	/	35-50	F
facebook	CJs	20150411	yedfei	arabizi	يدفى	يدفى	IV3MS-IV	دفى	دفف	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	wa9tha	arabizi	وقتها	وقتها	ADV	وقتها	وقت	/	/	35-50	F
facebook	CJs	20150411	armi	arabizi	ارمي	ارمي	CV2S-CV	رمى	رمم	/	/	35-50	F
facebook	CJs	20150411	k3ibet	arabizi	كعبات	كعبات	NOUN-NSUFF_FEM_PL	كعبة	كعب	/	/	35-50	F
facebook	CJs	20150411	elbrik	arabizi	البريك	ال'+بريك	DET'+NOUN_PROP	بريك	بريك	/	/	35-50	F
facebook	CJs	20150411	khalihom	arabizi	خلّيهم	خلّى'+هم	CV2S-CV'+CVSUFF_DO:3P	خلّى	خلل	/	/	35-50	F
facebook	CJs	20150411	d9i9a	arabizi	دقيقة	دقيقة	NOUN-NSUFF_FEM_SG	دقيقة	دقق	/	/	35-50	F
facebook	CJs	20150411	fi	arabizi	في	في	PREP	في	في	/	/	35-50	F
facebook	CJs	20150411	zit	arabizi	زيت	زيت	NOUN	زيت	زيت	/	/	35-50	F
facebook	CJs	20150411	eldeifi	arabizi	الدافي	ال'+دافي	DET'+ADJ	دافي	nan	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	wba3d	arabizi	وبعد	و'+بعد	CONJ'+ADV	بعد	بعد	/	/	35-50	F
facebook	CJs	20150411	7ell	arabizi	حلّ	حلّ	CV2S-CV	حلّ	حلل	/	/	35-50	F
facebook	CJs	20150411	gaz	arabizi	الغاز	ال'+غاز	DET'+NOUN	غاز	غاز	/	/	35-50	F
facebook	CJs	20150411	wraja3ou	arabizi	ورجّعه	و'+رجّع'+ه	CONJ'+CV2S-CV'+CVSUFF_DO:3MS	رجّع	رجع	/	/	35-50	F
facebook	CJs	20150411	yet9lei	arabizi	يتقلّى	يتقلّى	IV3MS-IV_PASS	قلى	قلل	/	/	35-50	F
facebook	CJs	20150411	taw	arabizi	تو	تو	ADV	توّا	تو	/	/	35-50	F
facebook	CJs	20150411	yebdew	arabizi	يبدوا	يبدوا	IV3P-IV-IVSUFF_SUBJ:P	بدا	أبد	/	/	35-50	F
facebook	CJs	20150411	k3ibet	arabizi	كعيبات	كعيبات	NOUN-NSUFF_FEM_PL	كعبة	كعب	/	/	35-50	F
facebook	CJs	20150411	elbrik	arabizi	البريك	ال'+بريك	DET'+NOUN_PROP	بريك	بريك	/	/	35-50	F
facebook	CJs	20150411	yatl3ou	arabizi	يطلعوا	يطلعوا	IV3P-IV-IVSUFF_SUBJ:P	طلع	طلع	/	/	35-50	F
facebook	CJs	20150411	elfou9	arabizi	الفوق	ال'+فوق	[DET'+NOUN]ADV	فوق	فيق	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	w9tha	arabizi	وقتها	وقتها	ADV	وقتها	وقت	/	/	35-50	F
facebook	CJs	20150411	2ebda	arabizi	ابدا	ابدا	CV2S-CV	بدا	أبد	/	/	35-50	F
facebook	CJs	20150411	adreb	arabizi	اضرب	اضرب	CV2S-CV	ضرب	ضرب	/	/	35-50	F
facebook	CJs	20150411	fihom	arabizi	فيهم	في'+هم	PREP'+PRON_3P	في	في	/	/	35-50	F
facebook	CJs	20150411	b9a3	arabizi	بقاع	ب'+قاع	PREP'+NOUN	قاع	قوع	/	/	35-50	F
facebook	CJs	20150411	mgharfa	arabizi	مغرفة	مغرفة	NOUN-NSUFF_FEM_SG	مغرفة	غرف	/	/	35-50	F
facebook	CJs	20150411	lin	arabizi	لين	لين	SUB_CONJ	ل	لين	/	/	35-50	F
facebook	CJs	20150411	tit7al	arabizi	تتحلّ	تتحلّ	IV3FS-IV_PASS	حلّ	حلل	/	/	35-50	F
facebook	CJs	20150411	elwar9a	arabizi	الورقة	ال'+ورقة	DET'+NOUN-NSUFF_FEM_SG	ورقة	ورق	/	/	35-50	F
facebook	CJs	20150411	wt7isshom	arabizi	وتحسّهم	و'+تحسّ'+هم	CONJ'+IV2S-IV'+IVSUFF_DO:3P	حسّ	حسس	/	/	35-50	F
facebook	CJs	20150411	welleiw	arabizi	ولّاوا	ولّاوا	PV-PVSUFF_SUBJ:3P	ولّى	ولي	/	/	35-50	F
facebook	CJs	20150411	kif	arabizi	كيف	كيف	ADV	كيف	كيف	/	/	35-50	F
facebook	CJs	20150411	elwarda	arabizi	الوردة	ال'+وردة	DET'+NOUN-NSUFF_FEM_SG	ورد	ورد	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	webda	arabizi	وابدا	و'+ابدا	CONJ'+CV2S-CV	بدا	أبد	/	/	35-50	F
facebook	CJs	20150411	9alibhom	arabizi	قلّيهم	قلّى'+هم	CV2S-CV'+CVSUFF_DO:3P	قلّى	قلل	/	/	35-50	F
facebook	CJs	20150411	lin	arabizi	لين	لين	SUB_CONJ	ل	لين	/	/	35-50	F
facebook	CJs	20150411	ye7marou	arabizi	يحماروا	يحماروا	IV3P-IV-IVSUFF_SUBJ:P	حمار	حمر	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150411	wa9tha	arabizi	وقتها	وقتها	ADV	وقتها	وقت	/	/	35-50	F
facebook	CJs	20150411	kharejhom	arabizi	خرّجهم	خرّج'+هم	CV2S-CV'+CVSUFF_DO:3P	خرّج	خرج	/	/	35-50	F
facebook	CJs	20150411	yesta9trou	arabizi	يستقطروا	يستقطروا	IV3P-IV-IVSUFF_SUBJ:P	استقطر	قطر	/	/	35-50	F
facebook	CJs	20150411	warmihom	arabizi	وارميهم	و'+ارمي'+هم	CONJ'+CV2S-CV'+CVSUFF_DO:3P	رمى	رمم	/	/	35-50	F
facebook	CJs	20150411	fi	arabizi	في	في	PREP	في	في	/	/	35-50	F
facebook	CJs	20150411	ch7our	arabizi	شحور	شحور	NOUN	شحور	شحر	/	/	35-50	F
facebook	CJs	20150411	skhoun	arabizi	سخون	سخون	ADJ	سخون	سخن	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150706	recette	foreign	recette	foreign	foreign	foreign	foreign	/	/	35-50	F
facebook	CJs	20150706	basbousa	arabizi	بسبوسة	بسبوسة	NOUN_PROP	بسبوسة	NOUN_PROP	/	/	35-50	F
facebook	CJs	20150706	:	arabizi	:	:	PUNC	PUNC	PUNC	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150706	2	arabizi	2	2	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150706	kisen	arabizi	كيسان	كيسان	NOUN	كاس	كاس	/	/	35-50	F
facebook	CJs	20150706	smid	arabizi	سميد	سميد	NOUN	سميد	سمد	/	/	35-50	F
facebook	CJs	20150706	metwasset	arabizi	متوسّط	متوسّط	ADJ	متوسط	وسط	/	/	35-50	F
facebook	CJs	20150706	+	arabizi	+	+	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	½	arabizi	½	½	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	kas	arabizi	كاس	كاس	NOUN	كاس	كاس	/	/	35-50	F
facebook	CJs	20150706	louz	arabizi	لوز	لوز	NOUN	لوز	لوز	/	/	35-50	F
facebook	CJs	20150706	mer7i	arabizi	مرحي	مرحي	ADJ	مرحي	مرح	/	/	35-50	F
facebook	CJs	20150706	+	arabizi	+	+	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	½	arabizi	½	½	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	kas	arabizi	كاس	كاس	NOUN	كاس	كاس	/	/	35-50	F
facebook	CJs	20150706	sokor	arabizi	سكر	سكر	NOUN	سكّر	سكر	/	/	35-50	F
facebook	CJs	20150706	+	arabizi	+	+	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	1	arabizi	1	1	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150706	khmiret	arabizi	خميرة	خميرة	NOUN-NSUFF_FEM_SG	خميرة	خمر	/	/	35-50	F
facebook	CJs	20150706	gateau	foreign	gateau	foreign	foreign	foreign	foreign	/	/	35-50	F
facebook	CJs	20150706	+	arabizi	+	+	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	1	arabizi	1	1	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150706	sokor	arabizi	سكر	سكر	NOUN	سكّر	سكر	/	/	35-50	F
facebook	CJs	20150706	vanille	foreign	vanille	foreign	foreign	foreign	foreign	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150706	tkhalthom	arabizi	تخلطهم	تخلط'+هم	CV2S-CV'+CVSUFF_DO:3P	خلّط	خلط	/	/	35-50	F
facebook	CJs	20150706	bmgharfa	arabizi	بمغرفة	ب'+مغرفة	PREP'+NOUN-NSUFF_FEM_SG	مغرفة	غرف	/	/	35-50	F
facebook	CJs	20150706	fi	arabizi	في	في	PREP	في	في	/	/	35-50	F
facebook	CJs	20150706	sa7fa	arabizi	صحفة	صحفة	NOUN-NSUFF_FEM_SG	صحفة	صحف	/	/	35-50	F
facebook	CJs	20150706	,	arabizi	,	,	PUNC	PUNC	PUNC	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150706	w	arabizi	و	و	CONJ	و	و	/	/	35-50	F
facebook	CJs	20150706	fi	arabizi	في	في	PREP	في	في	/	/	35-50	F
facebook	CJs	20150706	sa7fa	arabizi	صحفة	صحفة	NOUN-NSUFF_FEM_SG	صحفة	صحف	/	/	35-50	F
facebook	CJs	20150706	okhra	arabizi	آخرى	آخرى	ADJ	آخر	أخر	/	/	35-50	F
facebook	CJs	20150706	tkhalat	arabizi	تخلّط	تخلّط	CV2S-CV	خلّط	خلط	/	/	35-50	F
facebook	CJs	20150706	:	arabizi	:	:	PUNC	PUNC	PUNC	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150706	4	arabizi	4	4	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150706	3adhmet	arabizi	عظمات	عظمات	NOUN-NSUFF_FEM_PL	عظم	عظم	/	/	35-50	F
facebook	CJs	20150706	+	arabizi	+	+	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	1	arabizi	1	1	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150706	yaghoret	arabizi	ياغورت	ياغورت	NOUN-NSUFF_FEM_PL	ياغورت	nan	/	/	35-50	F
facebook	CJs	20150706	naturelle	foreign	naturelle	foreign	foreign	foreign	foreign	/	/	35-50	F
facebook	CJs	20150706	+	arabizi	+	+	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	kas	arabizi	كاس	كاس	NOUN	كاس	كاس	/	/	35-50	F
facebook	CJs	20150706	zit	arabizi	زيت	زيت	NOUN	زيت	زيت	/	/	35-50	F
facebook	CJs	20150706	nabati	arabizi	نباتي	نباتي	ADJ	نباتي	نبي	/	/	35-50	F
facebook	CJs	20150706	+	arabizi	+	+	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	70	arabizi	70	70	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150706	g	arabizi	غ	غ	NOUN_QUANT	غرام	غرم	/	/	35-50	F
facebook	CJs	20150706	zebda	arabizi	زبدة	زبدة	NOUN-NSUFF_FEM_SG	زبدة	زبد	/	/	35-50	F
facebook	CJs	20150706	mdhawba	arabizi	مذوبة	مذوبة	ADJ-NSUFF_FEM_SG	مذوب	nan	/	/	35-50	F
facebook	CJs	20150706	+	arabizi	+	+	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	9atratt	arabizi	قطرات	قطرات	NOUN-NSUFF_FEM_PL	قطرة	قطر	/	/	35-50	F
facebook	CJs	20150706	men	arabizi	من	من	PREP	من	من	/	/	35-50	F
facebook	CJs	20150706	rou7	arabizi	روح	روح	NOUN	روح	ريح	/	/	35-50	F
facebook	CJs	20150706	elouz	arabizi	اللوز	ال'+لوز	DET'+NOUN	لوز	لوز	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150706	wtsobhom	arabizi	وتصبهم	و'+تصب'+هم	CONJ'+CV2S-CV'+CVSUFF_DO:3P	صبّ	صبب	/	/	35-50	F
facebook	CJs	20150706	3al	arabizi	على	على	PREP	على	علي	/	/	35-50	F
facebook	CJs	20150706	elkhalit	arabizi	الخليط	ال'+خليط	DET'+NOUN	خليط	خلط	/	/	35-50	F
facebook	CJs	20150706	lawlani	arabizi	الولاني	ال'+ولاني	DET'+ADJ	ولاني	ولي	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150706	wt7arek	arabizi	وتحرّك	و'+تحرّك	CONJ'+CV2S-CV	حرّك	حرر	/	/	35-50	F
facebook	CJs	20150706	mlii7	arabizi	مليح	مليح	ADV	مليح	ملح	/	/	35-50	F
facebook	CJs	20150706	bmgharfa	arabizi	بمغرفة	ب'+مغرفة	PREP'+NOUN-NSUFF_FEM_SG	مغرفة	غرف	/	/	35-50	F
facebook	CJs	20150706	,	arabizi	,	,	PUNC	PUNC	PUNC	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150706	tedhen	arabizi	تدهن	تدهن	CV2S-CV	دهن	دهن	/	/	35-50	F
facebook	CJs	20150706	etba9	arabizi	الطبق	ال'+طبق	DET'+NOUN	طبق	طبق	/	/	35-50	F
facebook	CJs	20150706	bzit	arabizi	بزيت	ب'+زيت	PREP'+NOUN	زيت	زيت	/	/	35-50	F
facebook	CJs	20150706	wtsob	arabizi	وتصبّ	و'+تصبّ	CONJ'+CV2S-CV	صبّ	صبب	/	/	35-50	F
facebook	CJs	20150706	elkhalit	arabizi	الخليط	ال'+خليط	DET'+NOUN	خليط	خلط	/	/	35-50	F
facebook	CJs	20150706	wt7ot	arabizi	وتحطّ	و'+تحطّ	CONJ'+CV2S-CV	حطّ	حطط	/	/	35-50	F
facebook	CJs	20150706	ka3bel	arabizi	كعبال	كعب'+ال	NOUN'+DET	كعبة	كعب	/	/	35-50	F
facebook	CJs	20150706	louz	arabizi	لوز	لوز	NOUN	لوز	لوز	/	/	35-50	F
facebook	CJs	20150706	lezina	arabizi	لزينة	ل'+زينة	PREP'+NOUN-NSUFF_FEM_SG	زينة	زين	/	/	35-50	F
facebook	CJs	20150706	wdakhalha	arabizi	ودخّلها	و'+دخّل'+ها	CONJ'+CV2S-CV'+CVSUFF_DO:3FS	دخّل	دخل	/	/	35-50	F
facebook	CJs	20150706	lelfour	arabizi	لالفور	ل'+ال'+فور	PREP'+DET'+NOUN	فور	فر	/	/	35-50	F
facebook	CJs	20150706	skoun	arabizi	سخون	سخون	ADJ	سخون	سخن	/	/	35-50	F
facebook	CJs	20150706	180	arabizi	180	180	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150706	°	arabizi	°	°	SYM	SYM	SYM	/	/	35-50	F
facebook	CJs	20150706	35	arabizi	35	35	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150706	mn	foreign	mn	foreign	foreign	foreign	foreign	/	/	35-50	F
<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>	<eos>
facebook	CJs	20150706	wfi	arabizi	وفي	و'+في	CONJ'+PREP	في	في	/	/	35-50	F
facebook	CJs	20150706	10	arabizi	10	10	NOUN_NUM	NOUN_NUM	NOUN_NUM	/	/	35-50	F
facebook	CJs	20150706	mn	foreign	mn	foreign	foreign	foreign	foreign	/	/	35-50	F
facebook	CJs	20150706	lekhranin	arabizi	الآخرانين	ال'+آخرانين	DET'+ADJ-NSUFF_MASC_PL	آخراني	nan	/	/	35-50	F
facebook	CJs	20150706	tzid	arabizi	تزيد	تزيد	CV2S-CV	زاد	زيد	/	/	35-50	F
facebook	CJs	20150706	tcha3al	arabizi	تشعل	تشعل	CV2S-CV	شعل	شعل	/	/	35-50	F
facebook	CJs	20150706	lfour	arabizi	الفور	ال'+فور	DET'+NOUN	فور	فر	/	/	35-50	F
facebook	CJs	20150706	men	arabizi	من	من	PREP	من	من	/	/	35-50	F
facebook	CJs	20150706	fou9	arabizi	فوق	فوق	ADV	فوق	فيق	/	/	35-50	F
facebook	CJs	20150706	bech	arabizi	باش	باش	FUT_PART	باش	باش	/	/	35-50	F
facebook	CJs	20150706	te7mar	arabizi	تحمار	تحمار	IV3FS-IV_PASS	حمار	حمر	/	/	35-50	F
